model,false_positive_rate,true_positive_rate,threshold
Regressão Logística,0.22650823587434527,0.4623660081323657,0.4783601033415418
Regressão Logística,0.227307391965513,0.4634059691176803,0.47786212776346704
Regressão Logística,0.22814764751279792,0.4645880365730379,0.4773013898777775
Regressão Logística,0.22891027075408368,0.4657345774108847,0.4768123303872275
Regressão Logística,0.22970029363278094,0.46691018548124036,0.4763055893358439
Regressão Logística,0.2304446504491257,0.46806964508909105,0.4757337319745776
Regressão Logística,0.23124837314652869,0.4691871186944291,0.4752252576151917
Regressão Logística,0.23207036226887265,0.4702658359897554,0.4747275717619661
Regressão Logística,0.23294258405980428,0.47127350005006025,0.4742265273389121
Regressão Logística,0.23371434051356055,0.4722036514903416,0.47374227110987077
Regressão Logística,0.23454546284837496,0.47329205786317086,0.47319664013294205
Regressão Logística,0.23537201857695417,0.4744030720835069,0.4727120106688447
Regressão Logística,0.2361711746681219,0.4754753299938313,0.47220921433733526
Regressão Logística,0.2370936291276412,0.4765540472891576,0.47166283280613186
Regressão Logística,0.23797041752480808,0.4777135068970083,0.47112088890717996
Regressão Logística,0.2387695736159758,0.4788406695798493,0.4706282176745434
Regressão Logística,0.2395732963133788,0.47998075103269416,0.4701297166568291
Regressão Logística,0.24046835113548665,0.4810336307880127,0.4695875782094638
Regressão Logística,0.24131773989524205,0.4821284965458439,0.46904787563341144
Regressão Logística,0.24217169526123272,0.4830683370636282,0.46859694412680736
Regressão Logística,0.24304391705216435,0.4841115277414437,0.4680908835705632
Regressão Logística,0.2439481050867427,0.485196704421772,0.46761886609287906
Regressão Logística,0.24483402669638005,0.48622697632958367,0.46710339064135015
Regressão Logística,0.24565144921248874,0.4873832062449334,0.4666086160917301
Regressão Logística,0.24638667281636306,0.4884780720027646,0.46610925845113715
Regressão Logística,0.2471538626638841,0.4895858565305997,0.46561299220521396
Regressão Logística,0.24793475233011084,0.49070655982843875,0.4651334732579048
Regressão Logística,0.248779574483631,0.4917045348112406,0.46465155858431323
Regressão Logística,0.24953306451244628,0.49287045380409333,0.46411726886850785
Regressão Logística,0.25042811933455417,0.4939071850969069,0.46362998946160255
