model,recall,precision,threshold
Regressão Logística,0.7601759536474533,0.6754547828607341,0.33588644268302564
Regressão Logística,0.7592942475946866,0.6757009990457905,0.336399456631555
Regressão Logística,0.7582930429193836,0.6758472990633222,0.3369190158248247
Regressão Logística,0.7573112163990866,0.6760093984691451,0.3374172672817954
Regressão Logística,0.7563907540363082,0.6762249049325361,0.33789682250807873
Regressão Logística,0.7554121572085122,0.6763890214314013,0.3383697788862151
Regressão Logística,0.7544949245382347,0.6766125925732839,0.338837917478352
Regressão Logística,0.7535712324829553,0.6768173115971456,0.3392997148611219
Regressão Logística,0.7525958653476602,0.676984041672356,0.33977222537429974
Regressão Logística,0.7517012405248896,0.6772417646048959,0.3402416249103253
Regressão Logística,0.750806615702119,0.6774805545274656,0.3407501025191306
Regressão Logística,0.7499281393418533,0.6777425898629618,0.34124080451620936
Regressão Logística,0.7489689206690631,0.6779264135830259,0.3417099903559985
Regressão Logística,0.7480258504587778,0.6781254483330064,0.3421973546699385
Regressão Logística,0.7471506037910131,0.6783846950116271,0.3426395127142988
Regressão Logística,0.7461913851182229,0.6785683866742246,0.3431223663961887
Regressão Logística,0.7452418555229356,0.6787614758510735,0.3436535327879092
Regressão Logística,0.7442729477726425,0.6789354907136796,0.34417508019920967
Regressão Logística,0.7432975806373475,0.6791061511859166,0.34463343422064485
Regressão Logística,0.7424643199720955,0.6794013600617081,0.3451427879249263
Regressão Logística,0.7414792637592975,0.6795664168413076,0.3456334119029295
Regressão Logística,0.7404942075464995,0.6797420693744441,0.3460977018523358
Regressão Logística,0.7396060421087308,0.6799932298208575,0.34656072059402854
Regressão Logística,0.7386726609759485,0.6802075898167975,0.34706226501239734
Regressão Logística,0.7377457392281681,0.6804225050042894,0.3475260543092942
Regressão Logística,0.7368608034829004,0.6806728204638619,0.34797802873979844
Regressão Logística,0.7359209629651161,0.6808853323133744,0.3484445303807178
Regressão Logística,0.7349972709098367,0.6811155240167485,0.34895849867091777
Regressão Logística,0.7340929570095631,0.6813542250586793,0.3494217490332167
Regressão Logística,0.733130508644272,0.6815457782635065,0.3499089078110801
Regressão Logística,0.732151911816476,0.6817290574026849,0.3504173296812341
Regressão Logística,0.7312411385312004,0.6819638554216867,0.3509326351249869
Regressão Logística,0.7302754604734083,0.6821625209298116,0.3514165932594704
Regressão Logística,0.7293679168806338,0.682407972586679,0.3518795638133131
Regressão Logística,0.7283408746653232,0.6825318999539963,0.35240439082112696
Regressão Logística,0.7273978044550379,0.6827515960639516,0.3528978003143323
Regressão Logística,0.7265548547122829,0.6830599101848225,0.35338734472005573
Regressão Logística,0.7255601094219819,0.6832283591485686,0.3538980208877632
Regressão Logística,0.72456213443918,0.6834047167914608,0.3543822297508278
Regressão Logística,0.7236190642288948,0.6836189220855302,0.354913529533289
Regressão Logística,0.7226759940186095,0.6838317314304051,0.35539822045125363
Regressão Logística,0.7217426128858272,0.6840648828673844,0.3558615946300783
Regressão Logística,0.7208124614455458,0.6842955695232255,0.3563500254204281
Regressão Logística,0.7199049178527712,0.6845527106999941,0.35683732039125676
Regressão Logística,0.7189360101024781,0.6847564614466504,0.3573442994856848
Regressão Logística,0.7179671023521851,0.6849482210917786,0.3578517799247179
Regressão Logística,0.7169755867543851,0.6851295757347563,0.35832398261699616
Regressão Logística,0.7160809619316145,0.685393675229528,0.3587932258653384
Regressão Logística,0.7150926760263155,0.6855667230200457,0.35926382280960184
Regressão Logística,0.7141366870460264,0.6857798591942437,0.3597297400782225
Regressão Logística,0.7130999557532127,0.6859309517818143,0.3601637708189852
Regressão Logística,0.712215020007945,0.6862159958675371,0.3606589695896043
Regressão Logística,0.7112880982601647,0.6864507683196709,0.3611357761019366
Regressão Logística,0.7103547171273823,0.6867036538647667,0.361613116326567
Regressão Logística,0.7093664312220833,0.6868827440408805,0.3621168808123716
Regressão Logística,0.708294173311759,0.6869831345228549,0.3626107771774822
Regressão Logística,0.7072994280214581,0.6871613204853452,0.3631165534769324
Regressão Logística,0.7063789656586796,0.6874123896030424,0.36360486685835247
Regressão Logística,0.7054165172933885,0.6876255359875078,0.364117162225505
Regressão Logística,0.7045089737006139,0.687893007385543,0.364607128411597
Regressão Logística,0.7035755925678316,0.6881382809020352,0.36504744228551544
